1790187396.712914000	593680	9726853120
1790187397.280443000	597406	9787899904
1790187397.835021000	592769	9711927296
1790187398.358530000	589085	9651568640
1790187398.878705000	589097	9651765248
1790187399.401460000	589097	9651765248
1790187399.922446000	589131	9652322304
1790187400.443186000	589190	9653288960
1790187400.975800000	596984	9780985856
1790187401.522625000	601068	9847898112
1790187402.049258000	624123	10225631232
1790187402.581215000	636868	10434445312
1790187403.108539000	642589	10528178176
1790187403.635259000	826555	13542277120
1790187404.163260000	826939	13548568576
1790187404.682540000	693759	11366547456
1790187405.212202000	696817	11416649728
1790187405.749535000	783294	12833488896
1790187406.273480000	684402	11213242368
1790187406.800397000	684407	11213324288
1790187407.329451000	688145	11274567680
1790187407.854935000	688148	11274616832
1790187408.381459000	684347	11212341248
1790187408.896306000	684354	11212455936
1790187409.429935000	684365	11212636160
1790187409.963736000	684358	11212521472
1790187410.496320000	684389	11213029376
1790187411.021435000	684392	11213078528
1790187411.554965000	710032	11633164288
1790187412.086789000	710032	11633164288
1790187412.612410000	687430	11262853120
1790187413.136027000	691150	11323801600
1790187413.670229000	688053	11273060352
1790187414.198668000	688034	11272749056
1790187414.711477000	684312	11211767808
1790187415.230723000	688311	11277287424
1790187415.751129000	688313	11277320192
1790187416.265261000	687593	11265523712
1790187416.776887000	687638	11266260992
1790187417.297401000	684293	11211456512
1790187417.815709000	684304	11211636736
1790187418.340666000	684334	11212128256
1790187418.885803000	706022	11567464448
1790187419.412677000	713046	11682545664
1790187419.947438000	710310	11637719040
1790187420.479652000	711635	11659427840
1790187421.001775000	593399	9722249216
1790187421.518203000	596941	9780281344
1790187422.046064000	597790	9794191360
1790187422.575163000	593990	9731932160
1790187423.098012000	590298	9671442432
1790187423.629166000	590270	9670983680
1790187424.160590000	590312	9671671808
1790187424.691450000	595083	9749839872
1790187425.216097000	598909	9812525056
1790187425.739965000	594164	9734782976
1790187426.259978000	590442	9673801728
1790187426.778941000	590303	9671524352
1790187427.302620000	594140	9734389760
1790187427.817626000	594224	9735766016
1790187428.328594000	590446	9673867264
1790187428.840324000	595759	9760915456
1790187429.351830000	595762	9760964608
1790187429.883662000	590344	9672196096
1790187430.413157000	590446	9673867264
1790187430.943312000	590396	9673048064
1790187431.483386000	594191	9735225344
1790187432.022883000	594191	9735225344
1790187432.562532000	590289	9671294976
1790187433.099593000	594301	9737027584
1790187433.639273000	594272	9736552448
1790187434.171304000	590270	9670983680
1790187434.708949000	590302	9671507968
1790187435.249979000	590302	9671507968
1790187435.770599000	590412	9673310208
1790187436.283671000	590461	9674113024
1790187436.801909000	590543	9675456512
1790187437.339143000	594372	9738190848
1790187437.863108000	594370	9738158080
1790187438.381105000	585906	9599483904
1790187438.893144000	585904	9599451136
1790187439.406312000	585934	9599942656
1790187439.925164000	585933	9599926272
1790187440.439034000	236092	3868131328
1790187440.949464000	236052	3867475968
1790187441.468806000	239848	3929669632
1790187441.987484000	239894	3930423296
1790187442.505265000	243879	3995713536
1790187443.089612000	243968	3997171712
1790187443.794152000	244719	4009476096
1790187444.414660000	240803	3945316352
1790187444.971589000	236395	3873095680
1790187445.509647000	240204	3935502336
1790187446.105263000	240262	3936452608
1790187446.892874000	236539	3875454976
1790187447.540437000	239868	3929997312
1790187448.136449000	239899	3930505216
1790187448.751602000	236059	3867590656
1790187449.355335000	239877	3930144768
1790187449.956855000	239860	3929866240
1790187450.580219000	240525	3940761600
1790187451.151673000	244393	4004134912
1790187451.718859000	244114	3999563776
1790187452.251563000	240337	3937681408
1790187452.778755000	240301	3937091584
1790187453.290145000	235665	3861135360
1790187453.807880000	235712	3861905408
1790187454.321900000	235684	3861446656
1790187454.834303000	235749	3862511616
1790187455.347842000	239527	3924410368
1790187455.889956000	239764	3928293376
1790187456.435524000	235926	3865411584
1790187456.962077000	244675	4008755200
1790187457.479127000	248420	4070113280
1790187457.994255000	244061	3998695424
1790187458.525669000	240497	3940302848
1790187459.059675000	244338	4003233792
1790187459.585345000	244273	4002168832
1790187460.105881000	244285	4002365440
1790187460.644843000	240525	3940761600
1790187461.204754000	244369	4003741696
1790187461.836410000	244421	4004593664
1790187462.470121000	240075	3933388800
1790187463.125278000	239241	3919724544
1790187463.787780000	239221	3919396864
1790187464.400329000	235445	3857530880
1790187464.942654000	235493	3858317312
1790187465.483223000	239170	3918561280
1790187466.002228000	239009	3915923456
1790187466.520506000	235328	3855613952
1790187467.032733000	235341	3855826944
1790187467.542579000	235265	3854581760
1790187468.061606000	235277	3854778368
1790187468.578674000	239806	3928981504
1790187469.260516000	243689	3992600576
1790187469.870611000	243764	3993829376
1790187470.395700000	239991	3932012544
1790187470.909138000	235341	3855826944
1790187471.426961000	239128	3917873152
